card,income,share,expenditure,reports_equal and greater then 4,reports_less than 4,age_18~30,age_30~50,age_50~,owner_no,owner_yes,selfemp_no,selfemp_yes,dependents_0~1,dependents_1~,months_60~,months_~50,majorcards_0,majorcards_>=1,majorcards_0,majorcards_>=1
True,-0.9219629843405069,0.2298219999999999,1.3658224352744044,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
False,-0.9147506108210355,0.0006,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
True,-0.8426268756263214,0.07551762,-0.16947170832209738,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True
True,-0.344973102782795,0.02268351,-0.6038281126405618,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True
True,-0.6839546581979509,0.1166047,0.3401729470928297,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
True,0.9604665042415277,0.07776695,0.737672284834287,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True
False,-0.9147506108210355,0.0006,-0.8906079685332026,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,True
True,-0.1935132588738957,0.06942033,0.05714915264163508,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True
True,0.043052592564766345,0.02882272,-0.4552409620287165,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,True
True,-0.5720186211757546,0.06724951,-0.13364414798887084,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False
True,0.7440952986573859,0.1578128,2.1981249359478907,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
False,-1.0806352017688776,0.0006779661,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
True,-0.5901938024448224,0.1085196,0.3162696948689842,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True
True,-1.0229362136131064,0.2298219999999999,1.9938545719435425,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True
True,-0.7488660198731933,0.05652018,-0.31811387739106145,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
False,-0.5541319348474656,0.0004799999999999,-0.8906079685332026,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False
True,0.17366867700239322,0.1596184,1.6573284695147463,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
True,0.013842479810907042,0.03242008,-0.40534463038659796,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True
True,0.6950511587249807,0.1239747,1.4977186687854058,False,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True
False,-1.0229362136131064,0.0006486487,-0.8906079685332026,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True
True,-0.7705031404316074,0.06259273,-0.2663735805773891,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
False,0.1671054170996742,0.0003428572,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
True,-0.1935132588738957,0.1172833,0.7104548125421021,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
True,-1.0589980812104633,0.2298219999999999,2.4701663470173365,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True
True,-1.1311218164051775,0.08007,-0.2726791219240268,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
True,1.6095801209939538,0.062952,0.684893903924036,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True
True,-0.5047271762390867,0.05233015,-0.2804603817679584,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
False,0.1671054170996742,0.0003428572,-0.8906079685332026,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
True,-0.5541319348474656,0.0726416,-0.06376469748761732,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
True,0.024733163825308775,0.001998425,-0.8655664680246598,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
True,-0.7344412728342505,0.106824,0.20099209502410167,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
True,2.402941208135807,0.03704,0.7935468881525957,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True
True,-0.26563699406860974,0.08015586,0.16546940359923856,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
False,-0.22957512647125256,0.0004067797,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
False,-1.2032455515998914,0.00075,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True
True,0.09498168190496013,0.02121324,-0.5635886948968768,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True
False,-0.8426268756263214,0.0005714286,-0.8906079685332026,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True
True,-0.049265788484467624,0.1177561999999999,0.821866368667306,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
False,0.1671054170996742,0.0003428572,-0.8906079685332026,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True
True,-0.5757690554058796,0.09478866,0.17492143247861072,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True
True,-0.48200819965275155,0.07505192,-0.00306901308077815,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True
False,0.5456107794015331,0.0002981515,-0.8906079685332026,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
True,-0.8426268756263214,0.1797089999999999,0.8276441262048412,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
True,-0.9508124784183926,0.1804297999999999,0.7099445122546263,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
False,0.23886853361841454,0.0003333796,-0.8906079685332026,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True
False,0.3113528874891023,0.0003243243,-0.8906079685332026,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False
True,-0.1935132588738957,0.2136177,2.024919511713678,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
True,0.888342769046814,0.09166333,0.9869812932688173,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
False,-0.6983794052368937,0.0005217391,-0.8906079685332026,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
True,0.1671054170996742,0.13624,1.2786233711618162,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
True,-0.8426268756263214,0.04128572,-0.4990499685284992,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True
True,1.2489614450203839,0.1209914,1.860574408423787,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
True,-0.5901938024448224,0.07000694,-0.11196731297216067,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
True,0.1671054170996742,0.003142857,-0.8450779661185065,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
True,-0.5541319348474656,0.2298219999999999,1.7727972953774194,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
False,0.2392291522943882,0.0003333333,-0.8906079685332026,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
True,-0.44161890794371167,0.1594194,1.0372141827022476,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True
False,-0.5541319348474656,0.0004799999999999,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True
False,-0.9147506108210355,0.0006,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True
True,0.181530164138617,0.02107955,-0.5564177192297232,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
True,-1.0035349288457285,0.2298219999999999,2.131346078735102,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
True,-0.7344412728342505,0.03186978,-0.5677684039217372,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
True,-1.1222505969762278,0.0930713,-0.16683552107683905,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
True,0.5277240930732441,0.026998,-0.3998309286616292,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
True,-0.799352634509493,0.02055556,-0.6920971682766971,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
True,0.022857946710246095,0.03977939,-0.29520281501952467,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
True,2.402941208135807,0.01116743,-0.5378779197168679,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True
True,-0.8426268756263214,0.1102229,0.16190003338716125,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
True,-0.1935132588738957,0.05293967,-0.17069227667565326,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True
True,0.1671054170996742,0.06996286,0.22337482722648516,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True
False,-0.8642639961847358,0.0005797101,-0.8906079685332026,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True
True,-0.3377607292633238,0.1672142999999999,1.2411070119114715,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False
True,1.2489614450203839,0.0002399999999999,-0.8906079685332026,False,True,False,False,True,False,True,False,True,True,False,True,False,False,True,False,True
True,-0.7785809987734155,0.1483196,0.5865764127770419,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
